requisition_id,candidate_id,department,grade,source,applied_date,offer_date,final_stage,joined_flag,employee_id
REQ0258,CAND01822,Engineering,L3,Recruitment Agency,2023-09-16,2023-11-20,Joined,Yes,EMP0258
REQ0258,CAND01823,Engineering,L3,Employee Referral,2023-09-28,2023-10-18,Offered,No,
REQ0258,CAND01824,Engineering,L3,LinkedIn,2023-09-07,,Applied,No,
REQ0258,CAND01825,Engineering,L3,Recruitment Agency,2023-09-29,,Applied,No,
REQ0258,CAND01826,Engineering,L3,LinkedIn,2023-09-23,,Screened,No,
REQ0258,CAND01827,Engineering,L3,Naukri,2023-09-15,,Applied,No,
REQ0258,CAND01828,Engineering,L3,LinkedIn,2023-09-26,,Screened,No,
REQ0258,CAND01829,Engineering,L3,LinkedIn,2023-09-10,,Applied,No,
REQ0258,CAND01830,Engineering,L3,LinkedIn,2023-09-30,,Screened,No,
REQ0258,CAND01831,Engineering,L3,Employee Referral,2023-09-05,,Interviewed,No,
REQ0259,CAND01832,Customer Success,L3,Careers Site,2023-01-11,2023-04-03,Joined,Yes,EMP0259
REQ0259,CAND01833,Customer Success,L3,Recruitment Agency,2023-01-31,,Screened,No,
REQ0259,CAND01834,Customer Success,L3,LinkedIn,2023-01-01,2023-02-15,Offered,No,
REQ0259,CAND01835,Customer Success,L3,Employee Referral,2023-01-09,2023-02-19,Offered,No,
REQ0259,CAND01836,Customer Success,L3,Recruitment Agency,2023-01-09,,Applied,No,
REQ0259,CAND01837,Customer Success,L3,Naukri,2023-02-01,,Screened,No,
REQ0260,CAND01838,Product,L3,Employee Referral,2026-02-10,2026-03-21,Joined,Yes,EMP0260
REQ0260,CAND01839,Product,L3,LinkedIn,2026-02-15,2026-03-27,Offered,No,
REQ0260,CAND01840,Product,L3,Employee Referral,2026-02-13,,Screened,No,
REQ0260,CAND01841,Product,L3,Naukri,2026-02-28,,Screened,No,
REQ0261,CAND01842,Engineering,L3,LinkedIn,2026-01-18,2026-03-13,Joined,Yes,EMP0261
REQ0261,CAND01843,Engineering,L3,Employee Referral,2026-01-06,,Interviewed,No,
REQ0261,CAND01844,Engineering,L3,Campus,2026-02-02,,Applied,No,
REQ0261,CAND01845,Engineering,L3,Careers Site,2026-01-29,,Screened,No,
REQ0261,CAND01846,Engineering,L3,Recruitment Agency,2026-01-24,,Interviewed,No,
REQ0262,CAND01847,Product,L6,Employee Referral,2025-06-22,2025-09-10,Joined,Yes,EMP0262
REQ0262,CAND01848,Product,L6,LinkedIn,2025-07-07,,Applied,No,
REQ0262,CAND01849,Product,L6,LinkedIn,2025-06-08,,Applied,No,
REQ0262,CAND01850,Product,L6,LinkedIn,2025-06-08,,Interviewed,No,
REQ0262,CAND01851,Product,L6,Campus,2025-06-22,,Applied,No,
REQ0262,CAND01852,Product,L6,Naukri,2025-07-10,,Screened,No,
REQ0262,CAND01853,Product,L6,Careers Site,2025-06-14,,Screened,No,
REQ0262,CAND01854,Product,L6,LinkedIn,2025-06-19,,Interviewed,No,
REQ0262,CAND01855,Product,L6,LinkedIn,2025-06-08,,Applied,No,
REQ0263,CAND01856,Finance,L3,LinkedIn,2021-10-14,2021-11-30,Joined,Yes,EMP0263
REQ0263,CAND01857,Finance,L3,Employee Referral,2021-10-16,,Screened,No,
REQ0263,CAND01858,Finance,L3,Employee Referral,2021-10-09,,Screened,No,
REQ0263,CAND01859,Finance,L3,Careers Site,2021-10-18,,Screened,No,
REQ0263,CAND01860,Finance,L3,LinkedIn,2021-10-05,,Applied,No,
REQ0263,CAND01861,Finance,L3,Naukri,2021-10-18,,Applied,No,
REQ0264,CAND01862,Marketing,L6,Employee Referral,2019-10-26,2019-11-07,Joined,Yes,EMP0264
REQ0264,CAND01863,Marketing,L6,Naukri,2019-10-26,,Screened,No,
REQ0264,CAND01864,Marketing,L6,Campus,2019-11-05,,Applied,No,
REQ0264,CAND01865,Marketing,L6,Naukri,2019-10-21,,Applied,No,
REQ0265,CAND01866,Engineering,L4,LinkedIn,2024-02-10,2024-03-10,Joined,Yes,EMP0265
REQ0265,CAND01867,Engineering,L4,Naukri,2024-02-09,,Applied,No,
REQ0265,CAND01868,Engineering,L4,Naukri,2024-02-24,,Interviewed,No,
REQ0265,CAND01869,Engineering,L4,Recruitment Agency,2024-01-28,,Applied,No,
REQ0265,CAND01870,Engineering,L4,LinkedIn,2024-02-13,2024-03-05,Offered,No,
REQ0265,CAND01871,Engineering,L4,Recruitment Agency,2024-02-21,,Screened,No,
REQ0265,CAND01872,Engineering,L4,Campus,2024-03-01,,Applied,No,
REQ0265,CAND01873,Engineering,L4,Careers Site,2024-02-14,,Applied,No,
REQ0266,CAND01874,Product,L4,Recruitment Agency,2024-12-30,2025-01-15,Joined,Yes,EMP0266
REQ0266,CAND01875,Product,L4,Naukri,2025-01-01,,Applied,No,
REQ0266,CAND01876,Product,L4,Naukri,2025-01-16,,Applied,No,
REQ0266,CAND01877,Product,L4,Campus,2025-01-16,,Screened,No,
REQ0266,CAND01878,Product,L4,LinkedIn,2024-12-20,2025-01-18,Offered,No,
REQ0266,CAND01879,Product,L4,Naukri,2024-12-31,,Screened,No,
REQ0266,CAND01880,Product,L4,LinkedIn,2025-01-03,,Screened,No,
REQ0266,CAND01881,Product,L4,Employee Referral,2024-12-25,2025-01-29,Offered,No,
REQ0266,CAND01882,Product,L4,Careers Site,2024-12-29,,Screened,No,
REQ0267,CAND01883,Customer Success,L1,Careers Site,2023-07-13,2023-08-30,Joined,Yes,EMP0267
REQ0267,CAND01884,Customer Success,L1,Naukri,2023-07-04,,Interviewed,No,
REQ0267,CAND01885,Customer Success,L1,Recruitment Agency,2023-08-02,,Applied,No,
REQ0267,CAND01886,Customer Success,L1,Recruitment Agency,2023-07-26,,Interviewed,No,
REQ0267,CAND01887,Customer Success,L1,Employee Referral,2023-07-19,,Applied,No,
REQ0267,CAND01888,Customer Success,L1,Employee Referral,2023-07-21,,Screened,No,
REQ0267,CAND01889,Customer Success,L1,LinkedIn,2023-07-27,,Applied,No,
REQ0267,CAND01890,Customer Success,L1,Employee Referral,2023-07-22,,Screened,No,
REQ0268,CAND01891,Operations,L5,Naukri,2019-11-28,2020-02-07,Joined,Yes,EMP0268
REQ0268,CAND01892,Operations,L5,LinkedIn,2019-12-11,,Screened,No,
REQ0268,CAND01893,Operations,L5,Campus,2019-11-14,,Screened,No,
REQ0268,CAND01894,Operations,L5,Employee Referral,2019-11-22,2019-12-22,Offered,No,
REQ0268,CAND01895,Operations,L5,Employee Referral,2019-11-23,2020-01-06,Offered,No,
REQ0268,CAND01896,Operations,L5,Campus,2019-11-20,,Applied,No,
REQ0268,CAND01897,Operations,L5,Careers Site,2019-12-12,,Applied,No,
REQ0268,CAND01898,Operations,L5,Careers Site,2019-12-02,2020-01-05,Offered,No,
REQ0268,CAND01899,Operations,L5,Employee Referral,2019-11-19,,Screened,No,
REQ0269,CAND01900,Sales,L2,Naukri,2022-04-17,2022-05-10,Joined,Yes,EMP0269
REQ0269,CAND01901,Sales,L2,Naukri,2022-04-30,,Applied,No,
REQ0269,CAND01902,Sales,L2,Naukri,2022-04-28,,Screened,No,
REQ0269,CAND01903,Sales,L2,LinkedIn,2022-04-15,,Interviewed,No,
REQ0269,CAND01904,Sales,L2,Naukri,2022-04-24,,Applied,No,
REQ0270,CAND01905,Sales,L2,Employee Referral,2022-04-28,2022-05-28,Joined,Yes,EMP0270
REQ0270,CAND01906,Sales,L2,LinkedIn,2022-05-02,,Applied,No,
REQ0270,CAND01907,Sales,L2,LinkedIn,2022-05-18,,Applied,No,
REQ0270,CAND01908,Sales,L2,Naukri,2022-05-16,,Screened,No,
REQ0270,CAND01909,Sales,L2,LinkedIn,2022-05-15,,Screened,No,
REQ0270,CAND01910,Sales,L2,Employee Referral,2022-04-27,,Applied,No,
REQ0270,CAND01911,Sales,L2,Employee Referral,2022-05-16,,Applied,No,
REQ0270,CAND01912,Sales,L2,Campus,2022-04-23,,Applied,No,
REQ0271,CAND01913,Sales,L4,Naukri,2025-02-23,2025-05-06,Joined,Yes,EMP0271
REQ0271,CAND01914,Sales,L4,Employee Referral,2025-03-16,,Interviewed,No,
REQ0271,CAND01915,Sales,L4,Campus,2025-03-02,,Interviewed,No,
REQ0271,CAND01916,Sales,L4,Naukri,2025-02-17,,Screened,No,
REQ0271,CAND01917,Sales,L4,Employee Referral,2025-03-02,,Interviewed,No,
REQ0271,CAND01918,Sales,L4,Employee Referral,2025-02-20,,Screened,No,
REQ0272,CAND01919,Sales,L2,Naukri,2022-02-17,2022-04-01,Joined,Yes,EMP0272
REQ0272,CAND01920,Sales,L2,Naukri,2022-02-15,,Screened,No,
REQ0272,CAND01921,Sales,L2,Campus,2022-03-06,,Applied,No,
REQ0272,CAND01922,Sales,L2,Careers Site,2022-02-08,,Screened,No,
REQ0273,CAND01923,Engineering,L2,Careers Site,2019-07-02,2019-09-26,Joined,Yes,EMP0273
REQ0273,CAND01924,Engineering,L2,Employee Referral,2019-07-12,2019-08-07,Offered,No,
REQ0273,CAND01925,Engineering,L2,LinkedIn,2019-06-21,2019-08-05,Offered,No,
REQ0273,CAND01926,Engineering,L2,Naukri,2019-07-08,,Applied,No,
REQ0273,CAND01927,Engineering,L2,Careers Site,2019-06-29,,Applied,No,
REQ0273,CAND01928,Engineering,L2,Employee Referral,2019-07-17,2019-08-07,Offered,No,
REQ0274,CAND01929,Sales,L4,Recruitment Agency,2025-06-22,2025-07-07,Joined,Yes,EMP0274
REQ0274,CAND01930,Sales,L4,Careers Site,2025-06-20,,Screened,No,
REQ0274,CAND01931,Sales,L4,LinkedIn,2025-06-15,2025-07-10,Offered,No,
REQ0274,CAND01932,Sales,L4,LinkedIn,2025-07-09,,Screened,No,
REQ0274,CAND01933,Sales,L4,Employee Referral,2025-06-26,2025-08-02,Offered,No,
REQ0274,CAND01934,Sales,L4,Naukri,2025-06-24,,Screened,No,
REQ0274,CAND01935,Sales,L4,Careers Site,2025-07-07,,Interviewed,No,
REQ0275,CAND01936,Customer Success,L5,Employee Referral,2023-10-20,2023-12-26,Joined,Yes,EMP0275
REQ0275,CAND01937,Customer Success,L5,Employee Referral,2023-10-15,,Screened,No,
REQ0275,CAND01938,Customer Success,L5,Employee Referral,2023-10-11,,Interviewed,No,
REQ0275,CAND01939,Customer Success,L5,Naukri,2023-10-08,,Applied,No,
REQ0275,CAND01940,Customer Success,L5,LinkedIn,2023-11-03,,Interviewed,No,
REQ0276,CAND01941,Customer Success,L4,Employee Referral,2024-04-20,2024-04-30,Joined,Yes,EMP0276
REQ0276,CAND01942,Customer Success,L4,Employee Referral,2024-04-11,2024-05-13,Offered,No,
REQ0276,CAND01943,Customer Success,L4,Employee Referral,2024-04-24,2024-05-22,Offered,No,
REQ0276,CAND01944,Customer Success,L4,Naukri,2024-05-09,,Interviewed,No,
REQ0276,CAND01945,Customer Success,L4,Employee Referral,2024-05-03,,Screened,No,
REQ0276,CAND01946,Customer Success,L4,Campus,2024-04-16,,Screened,No,
REQ0276,CAND01947,Customer Success,L4,Naukri,2024-04-15,,Screened,No,
REQ0276,CAND01948,Customer Success,L4,Careers Site,2024-04-19,,Applied,No,
REQ0277,CAND01949,Sales,L5,LinkedIn,2025-04-10,2025-06-15,Joined,Yes,EMP0277
REQ0277,CAND01950,Sales,L5,Naukri,2025-05-01,,Screened,No,
REQ0277,CAND01951,Sales,L5,LinkedIn,2025-03-27,,Applied,No,
REQ0277,CAND01952,Sales,L5,Naukri,2025-04-11,,Screened,No,
REQ0277,CAND01953,Sales,L5,Naukri,2025-04-13,,Interviewed,No,
REQ0277,CAND01954,Sales,L5,Naukri,2025-04-05,,Interviewed,No,
REQ0277,CAND01955,Sales,L5,Recruitment Agency,2025-04-04,,Applied,No,
REQ0277,CAND01956,Sales,L5,Campus,2025-04-20,,Applied,No,
REQ0277,CAND01957,Sales,L5,Employee Referral,2025-04-02,,Screened,No,
REQ0277,CAND01958,Sales,L5,Employee Referral,2025-04-15,2025-05-26,Offered,No,
REQ0278,CAND01959,Finance,L3,Campus,2025-10-22,2025-12-01,Joined,Yes,EMP0278
REQ0278,CAND01960,Finance,L3,LinkedIn,2025-10-27,2025-11-23,Offered,No,
REQ0278,CAND01961,Finance,L3,LinkedIn,2025-10-20,,Screened,No,
REQ0278,CAND01962,Finance,L3,Employee Referral,2025-10-17,,Applied,No,
REQ0278,CAND01963,Finance,L3,LinkedIn,2025-10-18,,Applied,No,
REQ0279,CAND01964,Sales,L1,Campus,2024-01-06,2024-04-04,Joined,Yes,EMP0279
REQ0279,CAND01965,Sales,L1,Recruitment Agency,2024-01-23,,Applied,No,
REQ0279,CAND01966,Sales,L1,LinkedIn,2024-01-06,,Screened,No,
REQ0279,CAND01967,Sales,L1,Employee Referral,2024-01-13,,Screened,No,
REQ0279,CAND01968,Sales,L1,Employee Referral,2023-12-25,2024-01-25,Offered,No,
REQ0279,CAND01969,Sales,L1,LinkedIn,2024-01-04,,Applied,No,
REQ0279,CAND01970,Sales,L1,Recruitment Agency,2024-01-12,,Applied,No,
REQ0280,CAND01971,Engineering,L3,LinkedIn,2021-06-26,2021-08-17,Joined,Yes,EMP0280
REQ0280,CAND01972,Engineering,L3,LinkedIn,2021-07-11,,Screened,No,
REQ0280,CAND01973,Engineering,L3,Campus,2021-07-17,,Applied,No,
REQ0280,CAND01974,Engineering,L3,Careers Site,2021-06-30,2021-07-21,Offered,No,
REQ0280,CAND01975,Engineering,L3,Campus,2021-07-01,,Interviewed,No,
REQ0280,CAND01976,Engineering,L3,Recruitment Agency,2021-06-18,,Screened,No,
REQ0280,CAND01977,Engineering,L3,Naukri,2021-06-29,,Screened,No,
REQ0280,CAND01978,Engineering,L3,Campus,2021-06-23,,Interviewed,No,
REQ0280,CAND01979,Engineering,L3,Recruitment Agency,2021-07-06,,Applied,No,
REQ0281,CAND01980,Human Resources,L1,Naukri,2019-12-29,2020-02-04,Joined,Yes,EMP0281
REQ0281,CAND01981,Human Resources,L1,Careers Site,2020-01-08,,Screened,No,
REQ0281,CAND01982,Human Resources,L1,Campus,2019-12-19,,Screened,No,
REQ0281,CAND01983,Human Resources,L1,Naukri,2020-01-18,,Applied,No,
REQ0282,CAND01984,Operations,L3,Employee Referral,2025-05-27,2025-07-31,Joined,Yes,EMP0282
REQ0282,CAND01985,Operations,L3,LinkedIn,2025-05-21,,Applied,No,
REQ0282,CAND01986,Operations,L3,Naukri,2025-05-23,,Interviewed,No,
REQ0282,CAND01987,Operations,L3,Naukri,2025-06-09,,Interviewed,No,
REQ0282,CAND01988,Operations,L3,Employee Referral,2025-06-14,,Screened,No,
REQ0282,CAND01989,Operations,L3,Naukri,2025-06-15,,Applied,No,
REQ0282,CAND01990,Operations,L3,Recruitment Agency,2025-05-27,,Screened,No,
REQ0282,CAND01991,Operations,L3,LinkedIn,2025-06-08,,Applied,No,
REQ0282,CAND01992,Operations,L3,Careers Site,2025-05-28,,Applied,No,
REQ0283,CAND01993,Customer Success,L2,Naukri,2024-09-26,2024-10-07,Joined,Yes,EMP0283
REQ0283,CAND01994,Customer Success,L2,Naukri,2024-09-21,,Applied,No,
REQ0283,CAND01995,Customer Success,L2,LinkedIn,2024-09-18,,Applied,No,
REQ0283,CAND01996,Customer Success,L2,Employee Referral,2024-10-02,,Interviewed,No,
REQ0283,CAND01997,Customer Success,L2,LinkedIn,2024-10-10,,Applied,No,
REQ0283,CAND01998,Customer Success,L2,Employee Referral,2024-10-15,2024-11-05,Offered,No,
REQ0283,CAND01999,Customer Success,L2,Recruitment Agency,2024-10-11,,Applied,No,
REQ0283,CAND02000,Customer Success,L2,Recruitment Agency,2024-10-17,,Applied,No,
REQ0283,CAND02001,Customer Success,L2,Careers Site,2024-10-14,2024-11-12,Offered,No,
REQ0283,CAND02002,Customer Success,L2,Recruitment Agency,2024-09-12,,Screened,No,
REQ0284,CAND02003,Marketing,L1,Employee Referral,2019-01-18,2019-04-01,Joined,Yes,EMP0284
REQ0284,CAND02004,Marketing,L1,LinkedIn,2019-01-23,,Screened,No,
REQ0284,CAND02005,Marketing,L1,Recruitment Agency,2019-01-06,,Applied,No,
REQ0284,CAND02006,Marketing,L1,Campus,2019-01-27,,Screened,No,
REQ0284,CAND02007,Marketing,L1,Naukri,2019-01-19,,Interviewed,No,
REQ0284,CAND02008,Marketing,L1,LinkedIn,2019-01-27,,Applied,No,
REQ0284,CAND02009,Marketing,L1,Naukri,2019-01-12,,Applied,No,
REQ0284,CAND02010,Marketing,L1,Naukri,2019-01-07,,Interviewed,No,
REQ0285,CAND02011,Sales,L6,LinkedIn,2026-03-06,2026-04-07,Joined,Yes,EMP0285
REQ0285,CAND02012,Sales,L6,Naukri,2026-03-01,,Applied,No,
REQ0285,CAND02013,Sales,L6,LinkedIn,2026-02-28,,Applied,No,
REQ0285,CAND02014,Sales,L6,Naukri,2026-02-25,,Applied,No,
REQ0285,CAND02015,Sales,L6,LinkedIn,2026-03-07,,Applied,No,
REQ0285,CAND02016,Sales,L6,Employee Referral,2026-03-07,,Applied,No,
REQ0285,CAND02017,Sales,L6,Campus,2026-03-02,,Interviewed,No,
REQ0285,CAND02018,Sales,L6,Recruitment Agency,2026-03-24,,Screened,No,
REQ0285,CAND02019,Sales,L6,Employee Referral,2026-03-27,2026-04-23,Offered,No,
REQ0286,CAND02020,Engineering,L1,Recruitment Agency,2019-04-19,2019-07-03,Joined,Yes,EMP0286
REQ0286,CAND02021,Engineering,L1,Employee Referral,2019-04-21,,Interviewed,No,
REQ0286,CAND02022,Engineering,L1,Employee Referral,2019-05-01,,Screened,No,
REQ0286,CAND02023,Engineering,L1,LinkedIn,2019-05-01,,Applied,No,
REQ0287,CAND02024,Operations,L2,Naukri,2020-01-07,2020-02-18,Joined,Yes,EMP0287
REQ0287,CAND02025,Operations,L2,Employee Referral,2019-12-24,,Screened,No,
REQ0287,CAND02026,Operations,L2,Careers Site,2020-01-26,,Screened,No,
REQ0287,CAND02027,Operations,L2,Employee Referral,2019-12-31,2020-01-21,Offered,No,
REQ0288,CAND02028,Sales,L2,LinkedIn,2025-02-10,2025-03-02,Joined,Yes,EMP0288
REQ0288,CAND02029,Sales,L2,Recruitment Agency,2025-01-30,,Screened,No,
REQ0288,CAND02030,Sales,L2,Campus,2025-02-04,,Screened,No,
REQ0288,CAND02031,Sales,L2,LinkedIn,2025-02-25,,Applied,No,
REQ0288,CAND02032,Sales,L2,Recruitment Agency,2025-02-28,,Applied,No,
REQ0288,CAND02033,Sales,L2,Naukri,2025-02-02,,Applied,No,
REQ0288,CAND02034,Sales,L2,Employee Referral,2025-02-15,,Interviewed,No,
REQ0289,CAND02035,Sales,L2,LinkedIn,2019-07-27,2019-10-28,Joined,Yes,EMP0289
REQ0289,CAND02036,Sales,L2,Campus,2019-07-29,,Applied,No,
REQ0289,CAND02037,Sales,L2,Naukri,2019-07-15,,Screened,No,
REQ0289,CAND02038,Sales,L2,Recruitment Agency,2019-07-23,,Applied,No,
REQ0289,CAND02039,Sales,L2,Careers Site,2019-08-17,,Screened,No,
REQ0290,CAND02040,Sales,L1,Recruitment Agency,2021-11-18,2021-11-22,Joined,Yes,EMP0290
REQ0290,CAND02041,Sales,L1,Recruitment Agency,2021-12-07,,Applied,No,
REQ0290,CAND02042,Sales,L1,Employee Referral,2021-12-07,2022-01-18,Offered,No,
REQ0290,CAND02043,Sales,L1,LinkedIn,2021-11-18,2021-12-16,Offered,No,
REQ0290,CAND02044,Sales,L1,Naukri,2021-11-27,,Applied,No,
REQ0290,CAND02045,Sales,L1,Naukri,2021-12-04,,Applied,No,
REQ0290,CAND02046,Sales,L1,LinkedIn,2021-11-26,,Interviewed,No,
REQ0291,CAND02047,Sales,L4,Employee Referral,2023-05-14,2023-07-26,Joined,Yes,EMP0291
REQ0291,CAND02048,Sales,L4,Recruitment Agency,2023-06-04,,Applied,No,
REQ0291,CAND02049,Sales,L4,Naukri,2023-05-13,,Applied,No,
REQ0291,CAND02050,Sales,L4,Careers Site,2023-06-04,,Interviewed,No,
REQ0291,CAND02051,Sales,L4,Naukri,2023-05-16,,Screened,No,
REQ0291,CAND02052,Sales,L4,Recruitment Agency,2023-05-02,,Applied,No,
REQ0292,CAND02053,Marketing,L1,Naukri,2025-07-09,2025-08-22,Joined,Yes,EMP0292
REQ0292,CAND02054,Marketing,L1,Recruitment Agency,2025-07-06,,Applied,No,
REQ0292,CAND02055,Marketing,L1,Recruitment Agency,2025-06-29,,Screened,No,
REQ0292,CAND02056,Marketing,L1,Recruitment Agency,2025-07-05,,Interviewed,No,
REQ0292,CAND02057,Marketing,L1,Naukri,2025-07-28,,Screened,No,
REQ0292,CAND02058,Marketing,L1,LinkedIn,2025-07-28,,Applied,No,
REQ0292,CAND02059,Marketing,L1,Recruitment Agency,2025-07-19,,Applied,No,
REQ0292,CAND02060,Marketing,L1,Employee Referral,2025-06-30,,Screened,No,
REQ0292,CAND02061,Marketing,L1,Employee Referral,2025-07-01,,Screened,No,
REQ0292,CAND02062,Marketing,L1,Naukri,2025-07-27,,Applied,No,
REQ0293,CAND02063,Engineering,L3,Employee Referral,2021-06-02,2021-06-19,Joined,Yes,EMP0293
REQ0293,CAND02064,Engineering,L3,Employee Referral,2021-06-12,,Screened,No,
REQ0293,CAND02065,Engineering,L3,LinkedIn,2021-06-16,,Applied,No,
REQ0293,CAND02066,Engineering,L3,Naukri,2021-06-08,,Screened,No,
REQ0293,CAND02067,Engineering,L3,LinkedIn,2021-05-25,2021-06-24,Offered,No,
REQ0294,CAND02068,Sales,L1,Careers Site,2023-03-17,2023-03-31,Joined,Yes,EMP0294
REQ0294,CAND02069,Sales,L1,Employee Referral,2023-04-04,,Screened,No,
REQ0294,CAND02070,Sales,L1,Employee Referral,2023-04-06,2023-04-28,Offered,No,
REQ0294,CAND02071,Sales,L1,Naukri,2023-03-15,,Screened,No,
REQ0294,CAND02072,Sales,L1,Careers Site,2023-03-17,,Screened,No,
REQ0294,CAND02073,Sales,L1,LinkedIn,2023-03-25,,Screened,No,
REQ0294,CAND02074,Sales,L1,Naukri,2023-03-29,,Applied,No,
REQ0295,CAND02075,Engineering,L2,Careers Site,2019-08-19,2019-10-15,Joined,Yes,EMP0295
REQ0295,CAND02076,Engineering,L2,Employee Referral,2019-09-01,,Interviewed,No,
REQ0295,CAND02077,Engineering,L2,Employee Referral,2019-08-27,,Interviewed,No,
REQ0295,CAND02078,Engineering,L2,Employee Referral,2019-08-09,,Interviewed,No,
REQ0295,CAND02079,Engineering,L2,Careers Site,2019-09-08,,Applied,No,
REQ0295,CAND02080,Engineering,L2,Employee Referral,2019-08-27,,Interviewed,No,
REQ0295,CAND02081,Engineering,L2,Employee Referral,2019-08-21,2019-09-26,Offered,No,
REQ0295,CAND02082,Engineering,L2,LinkedIn,2019-09-07,2019-10-12,Offered,No,
REQ0296,CAND02083,Sales,L1,Employee Referral,2023-03-12,2023-04-21,Joined,Yes,EMP0296
REQ0296,CAND02084,Sales,L1,Careers Site,2023-03-17,,Applied,No,
REQ0296,CAND02085,Sales,L1,Campus,2023-04-02,,Screened,No,
REQ0296,CAND02086,Sales,L1,Employee Referral,2023-03-23,,Screened,No,
REQ0296,CAND02087,Sales,L1,LinkedIn,2023-03-06,,Interviewed,No,
REQ0296,CAND02088,Sales,L1,Recruitment Agency,2023-03-17,,Applied,No,
REQ0297,CAND02089,Engineering,L4,Employee Referral,2021-05-03,2021-07-20,Joined,Yes,EMP0297
REQ0297,CAND02090,Engineering,L4,Employee Referral,2021-05-13,,Screened,No,
REQ0297,CAND02091,Engineering,L4,Naukri,2021-04-23,,Applied,No,
REQ0297,CAND02092,Engineering,L4,Careers Site,2021-04-21,,Applied,No,
REQ0297,CAND02093,Engineering,L4,LinkedIn,2021-05-18,,Applied,No,
REQ0297,CAND02094,Engineering,L4,LinkedIn,2021-04-20,,Applied,No,
REQ0297,CAND02095,Engineering,L4,Employee Referral,2021-05-04,2021-05-24,Offered,No,
REQ0297,CAND02096,Engineering,L4,LinkedIn,2021-04-30,,Interviewed,No,
REQ0297,CAND02097,Engineering,L4,Employee Referral,2021-05-01,,Interviewed,No,
REQ0297,CAND02098,Engineering,L4,Careers Site,2021-05-22,,Interviewed,No,
REQ0298,CAND02099,Marketing,L2,LinkedIn,2020-10-10,2020-11-27,Joined,Yes,EMP0298
REQ0298,CAND02100,Marketing,L2,Employee Referral,2020-10-16,2020-11-11,Offered,No,
REQ0298,CAND02101,Marketing,L2,Naukri,2020-10-13,,Applied,No,
REQ0298,CAND02102,Marketing,L2,Naukri,2020-10-24,,Screened,No,
REQ0298,CAND02103,Marketing,L2,Naukri,2020-10-02,,Applied,No,
REQ0299,CAND02104,Marketing,L2,LinkedIn,2024-08-28,2024-09-21,Joined,Yes,EMP0299
REQ0299,CAND02105,Marketing,L2,LinkedIn,2024-09-17,,Applied,No,
REQ0299,CAND02106,Marketing,L2,Careers Site,2024-09-10,,Screened,No,
REQ0299,CAND02107,Marketing,L2,Careers Site,2024-08-24,,Applied,No,
REQ0299,CAND02108,Marketing,L2,LinkedIn,2024-09-09,2024-10-13,Offered,No,
REQ0300,CAND02109,Sales,L2,Campus,2025-08-18,2025-10-28,Joined,Yes,EMP0300
REQ0300,CAND02110,Sales,L2,LinkedIn,2025-08-14,,Interviewed,No,
REQ0300,CAND02111,Sales,L2,Recruitment Agency,2025-08-30,,Applied,No,
REQ0300,CAND02112,Sales,L2,Campus,2025-08-20,,Applied,No,
REQ0300,CAND02113,Sales,L2,LinkedIn,2025-08-07,,Screened,No,
REQ0300,CAND02114,Sales,L2,LinkedIn,2025-09-08,2025-10-21,Offered,No,
REQ0300,CAND02115,Sales,L2,Campus,2025-08-26,,Applied,No,
REQ0300,CAND02116,Sales,L2,Recruitment Agency,2025-08-31,,Screened,No,
REQ0300,CAND02117,Sales,L2,Naukri,2025-08-08,,Applied,No,
REQ0300,CAND02118,Sales,L2,Recruitment Agency,2025-08-12,,Applied,No,
REQ0301,CAND02119,Marketing,L2,Campus,2020-07-02,2020-08-27,Joined,Yes,EMP0301
REQ0301,CAND02120,Marketing,L2,Naukri,2020-06-22,,Applied,No,
