employee_id,month,working_days,days_present,days_absent,leave_type
EMP0036,2026-07,21,20,1,Unpaid
EMP0037,2026-07,21,17,4,Earned
EMP0038,2026-07,21,19,2,None
EMP0039,2026-07,21,20,1,Sick
EMP0041,2026-07,21,21,0,None
EMP0043,2026-07,21,21,0,None
EMP0044,2026-07,21,17,4,Casual
EMP0045,2026-07,21,17,4,Unpaid
EMP0046,2026-07,21,18,3,Unpaid
EMP0047,2026-07,21,21,0,None
EMP0048,2026-07,21,19,2,None
EMP0050,2026-07,21,19,2,None
EMP0052,2026-07,21,18,3,None
EMP0055,2026-07,21,19,2,Earned
EMP0057,2026-07,21,19,2,None
EMP0062,2026-07,21,19,2,Casual
EMP0063,2026-07,21,19,2,None
EMP0064,2026-07,21,16,5,Earned
EMP0065,2026-07,21,19,2,Casual
EMP0066,2026-07,21,19,2,Earned
EMP0070,2026-07,21,20,1,Sick
EMP0071,2026-07,21,21,0,None
EMP0073,2026-07,21,19,2,None
EMP0076,2026-07,21,20,1,None
EMP0077,2026-07,21,21,0,None
EMP0078,2026-07,21,19,2,Casual
EMP0080,2026-07,21,19,2,Casual
EMP0083,2026-07,21,18,3,Earned
EMP0084,2026-07,21,18,3,None
EMP0087,2026-07,21,21,0,None
EMP0088,2026-07,21,21,0,None
EMP0089,2026-07,21,20,1,Earned
EMP0092,2026-07,21,20,1,Unpaid
EMP0094,2026-07,21,19,2,None
EMP0097,2026-07,21,21,0,None
EMP0098,2026-07,21,18,3,Sick
EMP0099,2026-07,21,18,3,Unpaid
EMP0100,2026-07,21,19,2,Sick
EMP0101,2026-07,21,20,1,None
EMP0103,2026-07,21,19,2,Casual
EMP0104,2026-07,21,19,2,Casual
EMP0105,2026-07,21,18,3,None
EMP0106,2026-07,21,18,3,None
EMP0107,2026-07,21,21,0,None
EMP0108,2026-07,21,19,2,Casual
EMP0111,2026-07,21,19,2,Sick
EMP0112,2026-07,21,20,1,Casual
EMP0113,2026-07,21,19,2,Unpaid
EMP0115,2026-07,21,19,2,None
EMP0117,2026-07,21,19,2,None
EMP0118,2026-07,21,18,3,Unpaid
EMP0120,2026-07,21,20,1,Casual
EMP0122,2026-07,21,20,1,Unpaid
EMP0123,2026-07,21,20,1,None
EMP0124,2026-07,21,19,2,None
EMP0125,2026-07,21,21,0,None
EMP0126,2026-07,21,19,2,Earned
EMP0130,2026-07,21,19,2,None
EMP0131,2026-07,21,20,1,None
EMP0132,2026-07,21,20,1,Unpaid
EMP0133,2026-07,21,19,2,Unpaid
EMP0134,2026-07,21,19,2,None
EMP0137,2026-07,21,18,3,Earned
EMP0138,2026-07,21,20,1,None
EMP0139,2026-07,21,19,2,None
EMP0141,2026-07,21,17,4,Unpaid
EMP0142,2026-07,21,18,3,Sick
EMP0146,2026-07,21,20,1,Sick
EMP0148,2026-07,21,18,3,None
EMP0149,2026-07,21,19,2,Casual
EMP0150,2026-07,21,18,3,None
EMP0152,2026-07,21,19,2,Earned
EMP0153,2026-07,21,21,0,None
EMP0154,2026-07,21,20,1,Earned
EMP0155,2026-07,21,21,0,None
EMP0158,2026-07,21,20,1,Unpaid
EMP0159,2026-07,21,21,0,None
EMP0162,2026-07,21,20,1,None
EMP0166,2026-07,21,21,0,None
EMP0167,2026-07,21,21,0,None
EMP0171,2026-07,21,21,0,None
EMP0174,2026-07,21,19,2,Earned
EMP0175,2026-07,21,19,2,None
EMP0176,2026-07,21,20,1,Unpaid
EMP0177,2026-07,21,20,1,None
EMP0178,2026-07,21,19,2,Sick
EMP0179,2026-07,21,18,3,None
EMP0181,2026-07,21,19,2,Sick
EMP0183,2026-07,21,19,2,Earned
EMP0184,2026-07,21,18,3,Sick
EMP0185,2026-07,21,20,1,None
EMP0189,2026-07,21,21,0,None
EMP0191,2026-07,21,18,3,Casual
EMP0192,2026-07,21,20,1,Earned
EMP0193,2026-07,21,21,0,None
EMP0194,2026-07,21,21,0,None
EMP0196,2026-07,21,20,1,None
EMP0198,2026-07,21,18,3,None
EMP0199,2026-07,21,19,2,Earned
EMP0200,2026-07,21,20,1,Casual
EMP0202,2026-07,21,17,4,None
EMP0205,2026-07,21,20,1,None
EMP0206,2026-07,21,20,1,Unpaid
EMP0208,2026-07,21,21,0,None
EMP0211,2026-07,21,18,3,Unpaid
EMP0214,2026-07,21,20,1,Sick
EMP0215,2026-07,21,20,1,Sick
EMP0216,2026-07,21,17,4,None
EMP0217,2026-07,21,20,1,Unpaid
EMP0218,2026-07,21,20,1,None
EMP0220,2026-07,21,19,2,None
EMP0221,2026-07,21,21,0,None
EMP0222,2026-07,21,21,0,None
EMP0223,2026-07,21,20,1,Casual
EMP0224,2026-07,21,19,2,Earned
EMP0225,2026-07,21,17,4,Casual
EMP0228,2026-07,21,20,1,Casual
EMP0229,2026-07,21,21,0,None
EMP0230,2026-07,21,20,1,Casual
EMP0232,2026-07,21,19,2,None
EMP0234,2026-07,21,18,3,Sick
EMP0236,2026-07,21,20,1,Casual
EMP0237,2026-07,21,18,3,Unpaid
EMP0238,2026-07,21,18,3,Casual
EMP0239,2026-07,21,19,2,Unpaid
EMP0241,2026-07,21,18,3,Unpaid
EMP0242,2026-07,21,20,1,Unpaid
EMP0243,2026-07,21,18,3,Earned
EMP0245,2026-07,21,19,2,Casual
EMP0246,2026-07,21,18,3,Sick
EMP0248,2026-07,21,21,0,None
EMP0249,2026-07,21,20,1,Unpaid
EMP0250,2026-07,21,19,2,Casual
EMP0252,2026-07,21,20,1,Casual
EMP0253,2026-07,21,20,1,None
EMP0255,2026-07,21,20,1,Sick
EMP0257,2026-07,21,20,1,Sick
EMP0260,2026-07,21,17,4,Unpaid
EMP0261,2026-07,21,20,1,None
EMP0262,2026-07,21,18,3,Unpaid
EMP0263,2026-07,21,18,3,Casual
EMP0266,2026-07,21,19,2,None
EMP0267,2026-07,21,21,0,None
EMP0268,2026-07,21,20,1,Casual
EMP0270,2026-07,21,20,1,Sick
EMP0271,2026-07,21,20,1,Unpaid
EMP0274,2026-07,21,18,3,Unpaid
EMP0277,2026-07,21,19,2,Unpaid
EMP0278,2026-07,21,21,0,None
EMP0280,2026-07,21,18,3,Unpaid
EMP0282,2026-07,21,16,5,Unpaid
EMP0283,2026-07,21,20,1,Sick
EMP0285,2026-07,21,20,1,Earned
EMP0288,2026-07,21,20,1,Sick
EMP0292,2026-07,21,19,2,Casual
EMP0293,2026-07,21,18,3,None
EMP0294,2026-07,21,20,1,None
EMP0295,2026-07,21,20,1,Earned
EMP0296,2026-07,21,18,3,Earned
EMP0298,2026-07,21,20,1,None
EMP0299,2026-07,21,21,0,None
EMP0300,2026-07,21,19,2,Earned
EMP0305,2026-07,21,17,4,Sick
EMP0306,2026-07,21,20,1,Casual
EMP0307,2026-07,21,19,2,None
EMP0308,2026-07,21,20,1,Earned
EMP0309,2026-07,21,19,2,None
EMP0310,2026-07,21,20,1,Casual
EMP0311,2026-07,21,21,0,None
EMP0312,2026-07,21,20,1,Unpaid
EMP0315,2026-07,21,17,4,Unpaid
EMP0317,2026-07,21,21,0,None
EMP0318,2026-07,21,21,0,None
EMP0320,2026-07,21,17,4,Earned
EMP0322,2026-07,21,20,1,Casual
EMP0323,2026-07,21,18,3,Earned
EMP0324,2026-07,21,18,3,None
EMP0327,2026-07,21,21,0,None
EMP0330,2026-07,21,17,4,None
EMP0331,2026-07,21,19,2,None
EMP0333,2026-07,21,17,4,Unpaid
EMP0334,2026-07,21,18,3,None
EMP0335,2026-07,21,18,3,Sick
EMP0337,2026-07,21,21,0,None
EMP0338,2026-07,21,18,3,Unpaid
EMP0339,2026-07,21,21,0,None
EMP0340,2026-07,21,19,2,Casual
EMP0343,2026-07,21,20,1,Earned
EMP0344,2026-07,21,21,0,None
EMP0347,2026-07,21,20,1,Unpaid
EMP0349,2026-07,21,18,3,Casual
EMP0350,2026-07,21,19,2,Earned
EMP0352,2026-07,21,20,1,Earned
EMP0353,2026-07,21,20,1,Casual
EMP0356,2026-07,21,21,0,None
EMP0357,2026-07,21,20,1,None
EMP0358,2026-07,21,20,1,None
EMP0359,2026-07,21,21,0,None
EMP0361,2026-07,21,20,1,Unpaid
EMP0362,2026-07,21,18,3,Earned
EMP0363,2026-07,21,18,3,None
EMP0365,2026-07,21,19,2,Unpaid
EMP0368,2026-07,21,19,2,None
EMP0371,2026-07,21,18,3,Earned
EMP0372,2026-07,21,17,4,Unpaid
EMP0374,2026-07,21,19,2,Earned
EMP0377,2026-07,21,21,0,None
EMP0379,2026-07,21,20,1,Earned
EMP0381,2026-07,21,18,3,Unpaid
EMP0383,2026-07,21,20,1,Earned
EMP0386,2026-07,21,19,2,Earned
EMP0387,2026-07,21,20,1,Casual
EMP0388,2026-07,21,20,1,None
EMP0389,2026-07,21,20,1,Unpaid
EMP0390,2026-07,21,19,2,Sick
EMP0392,2026-07,21,17,4,Sick
EMP0394,2026-07,21,18,3,Unpaid
EMP0395,2026-07,21,20,1,Unpaid
EMP0396,2026-07,21,16,5,Unpaid
EMP0397,2026-07,21,19,2,None
EMP0400,2026-07,21,18,3,Unpaid
EMP0401,2026-07,21,21,0,None
EMP0402,2026-07,21,21,0,None
EMP0403,2026-07,21,19,2,Sick
EMP0404,2026-07,21,20,1,Sick
EMP0405,2026-07,21,19,2,Unpaid
EMP0407,2026-07,21,18,3,Sick
EMP0408,2026-07,21,20,1,Casual
EMP0411,2026-07,21,20,1,Casual
EMP0412,2026-07,21,19,2,None
EMP0415,2026-07,21,20,1,Casual
EMP0416,2026-07,21,19,2,Unpaid
EMP0417,2026-07,21,20,1,Earned
EMP0418,2026-07,21,19,2,Sick
EMP0419,2026-07,21,18,3,Casual
